source,target,gas_price,block_timestamp,gas,nonce,token_official_site,value,abuse,max_fee_per_gas,max_priority_fee_per_gas
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb620a43863603c46e00d60b506d6237c0be42553,118251034045,2021-09-16 20:09:54,21000,3,null,0.392946728285055003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xa75e1f228e7a93cad3bf5a30213953cbd26af3d2,118251034045,2021-09-16 20:09:54,21000,1,null,0.073149700285055005,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb8822c926a493dcceed9191d209f453613f03dc4,118251034045,2021-09-16 20:09:54,21000,1,null,0.087852728285055012,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xec869ed199b815cb710ac14254f3a8e065d655fc,118251034045,2021-09-16 20:09:54,21000,0,null,0.217742998285055001,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb840ee6ffa94135ed94d492e06c2adce5e19e5c2,125717072052,2021-09-16 20:09:45,21000,4,null,0.066792281486907995,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x71b1749e55ed913e09ade4da638403a79dc97e78,125717072052,2021-09-16 20:09:45,21000,1,null,0.087695941486908000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x44f499bb4de8efd7e527d8ab611245f9289717dc,125717072052,2021-09-16 20:09:45,21000,1,null,0.087695941486908000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x83087be7f87175e9bae4cf081d51bff3145d4855,134150462704,2021-09-16 20:09:45,21000,2,null,0.087518840283216007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6e14c8d295f42f86f9d277c23c9ebe837f7cf522,134150462704,2021-09-16 20:09:45,21000,20,null,0.233856340283216002,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x15d38105c82d0a845a347a3f76748df4bfb68b1b,134150462704,2021-09-16 20:09:45,21000,0,null,0.218347840283215994,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x7a81e60351ff17b2b66b38b4b931d94f1bb8fd84,134150462704,2021-09-16 20:09:45,21000,55,null,0.208567800963731897,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x13b66394a5fa647a870e523da7f8c211d25973d0,134150462704,2021-09-16 20:09:45,21000,0,null,0.987602840283215988,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x30f87a5a4b131c449abd0d15d8584ed4d365ba59,153438995284,2021-09-16 20:09:24,21000,2,null,0.071490592402225342,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4b79b0d229cd582ef6f81cf5f1fec0598996d0ce,153438995284,2021-09-16 20:09:24,21000,1,null,0.087113781099036003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x1245af691aafd87ab8364f768ddb42d82afbf574,153438995284,2021-09-16 20:09:24,21000,0,null,0.500360811099036074,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xd1782c37c9ff8acd73c9037e634f53ea03a695cf,153438995284,2021-09-16 20:09:24,21000,0,null,0.544497781099036016,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x838fe62a545c135b7e6096dfaa39fe28724d2085,164564989236,2021-09-16 20:09:24,21000,0,null,0.306964135226044044,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x91070a37fb247ee887702d1ea3a344e60ae46e4c,164564989236,2021-09-16 20:09:24,21000,0,null,0.164584135226044009,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6868ca0d72ecf0c797acaa116d739c3cb4c3edc4,164564989236,2021-09-16 20:09:24,21000,4,null,0.863759585226044013,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x07f0fb7dcaded448bbe26490d05f13ac6c606ffa,164564989236,2021-09-16 20:09:24,21000,8,null,0.085962587226043996,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x58c49d6b0bebea782b0d8de3f7413369f92fa608,162887520951,2021-09-16 20:08:10,21000,0,null,0.270342262060028982,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0ff02f83a3444dcfe8e5559edc8bb017eb41a82d,158018599849,2021-09-16 20:05:28,21000,0,null,0.299343029403171035,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x67ac54c269be444e2170982cfab52f34574f9f0c,158018599849,2021-09-16 20:05:28,21000,0,null,0.087101609403171007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xbb7ab59177c16c3af042ff899edc419975c85f15,158018599849,2021-09-16 20:05:28,21000,0,null,0.390296239403170986,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x5b872e5e060993aa620041a4213f487d8c71a4d2,158018599849,2021-09-16 20:05:28,21000,3,null,0.086681609403171003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x57f3e789206704bbb2e332412a868167632a094f,158018599849,2021-09-16 20:05:28,21000,0,null,0.207101609403171016,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x241498d8d81acf9ae0fe5dbaec92b89045f686f4,158018599849,2021-09-16 20:05:28,21000,2,null,0.086681609403171003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x9d02d28cbb0d7bc502363f76e94926845c24bae6,158018599849,2021-09-16 20:05:28,21000,2,null,0.086681609403171003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xab450f98c0ca7279c84eac575f25b72e339914fb,158018599849,2021-09-16 20:05:28,21000,1,null,0.086681609403171003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xa94f953f161c1e947021e446e1ed53880d6ac3e1,162887520951,2021-09-16 20:08:10,21000,2,null,0.086915362060028992,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xca7996e44c8579dbf7901103f9f632536d042f31,162887520951,2021-09-16 20:08:10,21000,0,null,0.177886951133743032,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xfdd2043694b3785bc63f3bf233146b22f227ea6b,162887520951,2021-09-16 20:08:10,21000,8,null,0.965454702060029035,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf5d023b0472159f43c0c69d818c970c7c0d09a23,162887520951,2021-09-16 20:08:10,21000,0,null,0.981099362060029012,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb6c451c1d88fd3989cf45e5d87fd5c5653d0a6c7,162887520951,2021-09-16 20:08:10,21000,0,null,0.986999362060029028,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x185a3f29e363e7b35e333f911898fef6172b26a3,162887520951,2021-09-16 20:08:10,21000,3,null,0.086478342060028995,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3708b76fe30dbc34549f6b737006a945368bd241,162887520951,2021-09-16 20:08:10,21000,1,null,0.451903532060028978,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb3511943295fd1c46306055ef19965147849401d,145986910440,2021-09-16 20:05:16,21000,1,null,0.086934274880759999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x684e8264807a4d8b413b32fb2700913ce2b5c95e,145986910440,2021-09-16 20:05:16,21000,2,null,0.086934274880759999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4d5574dab8f2b1337fcf0fd26b2a435147618aa3,145986910440,2021-09-16 20:05:16,21000,4,null,0.086934274880759999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x90e65331280773a319117b6f8c7ca8efc66a8f50,145986910440,2021-09-16 20:05:16,21000,1,null,0.992137296880760022,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xff86f01203bb56049b398249918e42f636836eb3,145986910440,2021-09-16 20:05:16,21000,0,null,0.793354274880760046,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb0978399d7b7e359cc5a07ce8f1e0b6ad77d7d0c,145986910440,2021-09-16 20:05:16,21000,0,null,0.987354274880760108,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6a03d1bc9b63dd0c26818edc0e3fe7acb0c3a131,145986910440,2021-09-16 20:05:16,21000,0,null,0.069792274880759994,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x39c4d36ae942ee17e8f026b76e33b8ab68dcff53,145986910440,2021-09-16 20:05:16,21000,1,null,0.086934274880759999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x831cb166bfaa9be33ab19cb84feba88710aa0f10,157887079075,2021-09-16 20:07:44,21000,0,null,0.030404371339425001,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x8c544c9c4aa9d99f1a8334aa6517d3d91869515d,157887079075,2021-09-16 20:07:44,21000,0,null,0.172104371339424994,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x5ace6a4231a22bbb8792689192060716f459fbc4,157887079075,2021-09-16 20:07:44,21000,2,null,0.087020371339424987,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x40b9a93498dab2dc14f06139be372de1f4210649,173494285442,2021-09-16 20:07:44,21000,0,null,0.407835600005718002,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x60899aa401fbb42bd123ed2c0fc30261d0e812f4,173494285442,2021-09-16 20:07:44,21000,6,null,0.994682652005718038,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x06c4cfc6c107a428744f19e6739b1358309ca919,173494285442,2021-09-16 20:07:44,21000,2,null,0.992141620005718039,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0b1381272c6b3372be1f537f675a5ea09da188cd,173494285442,2021-09-16 20:07:44,21000,0,null,0.051776620005717998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x9abb7a26f2c7be6daa7d35b93d713a8ea63ac44f,173494285442,2021-09-16 20:07:44,21000,3,null,0.086692620005717994,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x324fee13ba511c52d555d05661a7d33e6e61f83e,167381627879,2021-09-16 20:07:34,21000,2,null,0.086484985814540991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xa76ad74acd64b813ae8b77a0c567e461c2beaf9d,167381627879,2021-09-16 20:07:20,21000,1,null,0.086484985814540991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xd2724e56d8e91bbf7ad0937a71708fd85eb8515e,167381627879,2021-09-16 20:07:20,21000,0,null,0.205704985814540997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xc9e439648fca0b61410d41954087da8da16fdc46,167381627879,2021-09-16 20:07:20,21000,0,null,0.133360785814541000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2faa27367a5e6ad3257cabb16a03de5a7d34aa1c,167381627879,2021-09-16 20:07:20,21000,1,null,0.384411845814540964,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xa0c7bd8048d8317228659772a7b5123ce3bc6686,167381627879,2021-09-16 20:07:20,21000,9,null,0.086484985814540991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x8c4f2d48250c81601ee16e3bb3e447d0f4fc6a8c,167381627879,2021-09-16 20:07:20,21000,0,null,0.625885824135404834,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf8fad02efa1ddfdff9c6b716332e00e030d8ec3d,167381627879,2021-09-16 20:07:20,21000,0,null,0.121904985814540998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6b9559d7e48df1c4fd2c547c28e3a504ac128f87,132029617550,2021-09-16 20:03:57,21000,0,null,0.104067378031449997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3f696cc72b2676d038f5da4918c97b27de2847fd,132029617550,2021-09-16 20:03:57,21000,2,null,0.087227378031450004,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x81e0a335d9cc203a6044c72e1d5ad23d5e1c22a8,132029617550,2021-09-16 20:03:57,21000,0,null,0.413944948031449989,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x605fe28a973e265e179f993368563ab4390741b3,132029617550,2021-09-16 20:03:57,21000,0,null,0.925359778020068857,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xbe3bb94e8b9b3b72e3d87309557cc81fb6d6eda8,132029617550,2021-09-16 20:03:57,21000,2,null,0.087227378031450004,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x9ab2b46d35eb8835bbbf7c47fb179d59f99647ac,132029617550,2021-09-16 20:03:57,21000,0,null,0.482147378031449969,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x140a72f96a181724e9fc312e5ae696b30fa63a69,145892982993,2021-09-16 20:03:57,21000,4,null,0.086245424357147007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0d11561f093078e98911b5ab6dbb4166a6bf56de,145892982993,2021-09-16 20:03:57,21000,4,null,0.086936247357147015,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xdde23e8ffc0a8044fd23cc801b7cc654d8103817,177965752941,2021-09-16 20:06:25,21000,1,null,0.086262719188239009,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x73cbc1799a4c0655a838e1d9f502309de0e9f3fa,177965752941,2021-09-16 20:06:25,21000,0,null,0.040832719188238997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x57b5e11ebe5552df270592b62b8a107e02d4c0fe,177965752941,2021-09-16 20:06:25,21000,2,null,0.086262719188239009,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xcce1a64fa34b2b5f192b60202b135c08d66b7925,177965752941,2021-09-16 20:06:25,21000,3,null,0.567682719188238982,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6739216a54c34f6c7f03c4840f00115984413b76,177965752941,2021-09-16 20:06:25,21000,0,null,0.061597719188239003,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x67648be5f5b42807be3db02b2e0fd3c527d0485b,177965752941,2021-09-16 20:06:25,21000,0,null,0.071682719188239000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x5922346afb8db2b8cb06c5c8d85e5b8a43485cde,177965752941,2021-09-16 20:06:25,21000,5,null,0.086262719188239009,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x5ddbe0ce2035d98b14909b0e93f2448e49b177e5,177965752941,2021-09-16 20:06:25,21000,1,null,0.520521907188238986,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x80d28d8224fa979b4e48fe969d4c8c92cef132ee,158990484086,2021-09-16 20:03:39,21000,1,null,0.086661199834194000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x1236fcb29853d225db702a1cd39778264441b939,158990484086,2021-09-16 20:03:39,21000,1,null,0.130324595834194007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x632a6039cd8ebbfe921a76f367546f3010aba0b4,158990484086,2021-09-16 20:03:36,21000,1,null,0.086661199834194000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xecb9f3a8ce0cdfb30cc673519cd6da495c6164fd,158990484086,2021-09-16 20:03:36,21000,0,null,0.007081199834194000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x42309d93c3233178d8afdc15d94aae0d7ee34158,158990484086,2021-09-16 20:03:36,21000,2,null,0.086661199834194000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x1dfdfc9316330358f3d2c1d544cafe28125be3c8,158990484086,2021-09-16 20:03:36,21000,2,null,0.086661199834194000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb9da2d964d37165d20fe6946f2caadc6e97c028e,158990484086,2021-09-16 20:03:36,21000,0,null,0.517081199834193983,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf708d4c9a17762be8484e944a14b297fcb65c90a,158990484086,2021-09-16 20:03:36,21000,1,null,0.072881199834193999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4d1b0b71b140b77f7a7b6dd0c6ee2579dcbe587a,143239016645,2021-09-16 20:03:11,21000,0,null,0.992411980650454995,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x25e2778a7339001a0ea19979042e39ddbe76fc94,143239016645,2021-09-16 20:03:11,21000,1,null,0.822888073427803124,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3291f73f05a5e78d6273f42b0150df9fb5ec432d,143239016645,2021-09-16 20:03:11,21000,7,null,0.087075980650455007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x558c889d318d993db0100e78435439374870de13,143239016645,2021-09-16 20:03:11,21000,1,null,0.016961240650455001,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x559005d0add6e5ac0cb444f04d82b9c72e41848f,143239016645,2021-09-16 20:03:11,21000,1,null,0.621668655650455038,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xae3edbd4918c9119f9bcc2297f9519f25d21e0ea,151439261536,2021-09-16 20:03:11,21000,1,null,0.135221635507743992,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x6f2b9206da0ab07173abcdfd798fdf959bd4aa58,151439261536,2021-09-16 20:03:11,21000,1,null,0.393662085507744008,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x27292c5a53a77a15ab685fe6abe0c975b203899b,154863482834,2021-09-16 20:03:09,21000,1,null,0.327115622860486011,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2eaf2f4094aaa772db4c7b93ee9cc578b4204edd,167589271442,2021-09-16 20:03:04,21000,3,null,0.086564625299718007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2bc061c063718e0306ee1b79e232588dcbc80473,167589271442,2021-09-16 20:02:55,21000,7,null,0.085607893299718005,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x94d52ffcdf3669dd5a29d6e98c5606d0c1329bf4,167589271442,2021-09-16 20:02:55,21000,3,null,0.086564625299718007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf106b4b3daec254ea8dd52fa28d78127e5ecf09a,167589271442,2021-09-16 20:02:55,21000,1,null,0.524900625299718038,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4ce6da711f322b6c56766c6a1523a54d212f494a,167589271442,2021-09-16 20:02:55,21000,0,null,0.013900625299718000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x867126d410d6989e877aa99c38e242d30b2341a8,167589271442,2021-09-16 20:02:55,21000,2,null,0.086564625299718007,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x312fb93544782190a4a3a15716a64ce22d75f086,167589271442,2021-09-16 20:02:55,21000,1,null,0.896900625299718035,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x9ed64217b5af09985d6cc73b57e4377f018ed29c,167589271442,2021-09-16 20:02:47,21000,0,null,0.013900625299718000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4d7b5fe45a32da22f151218b4f414c0a83022c7a,146439512155,2021-09-16 20:02:07,21000,1,null,0.087008770244744987,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2c3e06e83333b6d8bd6bec1963a0ae9211cf828c,146439512155,2021-09-16 20:02:07,21000,0,null,0.237132700244745004,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x38889212d976fd6713a30c4be954932f1db0d7fb,146439512155,2021-09-16 20:02:07,21000,0,null,0.837344770244744963,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xcdd2ff2fb40e8c324a6cc08cad3709c89f8ad958,146439512155,2021-09-16 20:02:07,21000,2,null,0.962282308644744955,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x13f3fef44107aa097c864ea13bc7a48c2c65839f,146439512155,2021-09-16 20:02:07,21000,0,null,0.370824585244745042,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb240ced769e4ee3e8d7d6b0799ad48ec9cfd3a75,146439512155,2021-09-16 20:02:07,21000,0,null,0.177344770244744987,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xac4b512ab328c74ba783951013f45df58542a49d,146439512155,2021-09-16 20:02:07,21000,1,null,0.087344770244744990,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf530f154b7b8f55c4b9acbf0acab4bd244bda541,146439512155,2021-09-16 20:02:07,21000,3,null,0.153521830244745000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xe69890ee51c944a843c1388641cd992f0e05431f,146699168003,2021-09-16 20:01:09,21000,1,null,0.087339317471936989,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x07716d101ea47f6b9f619ee7ae0214784013cd53,146699168003,2021-09-16 20:01:09,21000,0,null,0.545669697471937054,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xcefcd968fa6215f2de39349a6fe62764b9a79aaa,146699168003,2021-09-16 20:01:09,21000,0,null,0.011122817471937000,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xed4dc41e577dedbd696bab0a59a461269658227d,146699168003,2021-09-16 20:01:09,21000,0,null,0.026569317471936998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xf9f6da764472dd47022cbbd497c91c452f169951,146699168003,2021-09-16 20:01:09,21000,1,null,0.032889857471936998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xcd6a6acfae3dbcdf0ce67cd6667da9046a8df01b,146699168003,2021-09-16 20:01:09,21000,1,null,0.087339317471936989,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xbc47391fe0685822b5195f07c04b75c6adca3bba,146699168003,2021-09-16 20:01:09,21000,2,null,0.087339317471936989,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb6097ea6527733942e9a2bf644d62d4545e7c57a,146699168003,2021-09-16 20:01:09,21000,0,null,0.027339317471936998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xc496d9a5f4779bb980a6f70d357243994ae0ee64,152629572722,2021-09-16 20:00:44,21000,0,null,0.065774778972837997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2dbb472ba670a83d32fb7d73da6a8cbcf431c7e6,152629572722,2021-09-16 20:00:44,21000,1,null,0.087214778972837997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3bab39ef9dac8fca03bbef637150c62d820c2544,152629572722,2021-09-16 20:00:44,21000,0,null,0.063214778972838004,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0bc971e244d389fb80bed7432354115e5149e1b4,152629572722,2021-09-16 20:00:44,21000,2,null,0.487214778972837992,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xa14ac9b0b99326241c3da3d5bb03a8e9dc40cd2f,152629572722,2021-09-16 20:00:44,21000,3,null,0.396502752972837991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x2b4753ca1f6e87edbce16f6b91eb43560e8ee71c,152629572722,2021-09-16 20:00:44,21000,8,null,0.087214778972837997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xefa3d8e4900720a28ea94bcaf9a69b68ec0e1cf0,165841898608,2021-09-16 20:00:44,21000,3,null,0.086937320129231999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0beb74ed932f2cc7502a043e61c0bd1b85dd6bec,165841898608,2021-09-16 20:00:44,21000,2,null,0.034315094129231997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x984c4be3596bc6a1c8cde914c684ce80fa90dda1,138442182473,2021-09-16 20:00:26,21000,6,null,0.087512714168067010,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x71faeed5f8ff3151b9a47c23db33b794d4bb2c9e,138442182473,2021-09-16 20:00:26,21000,2,null,0.777512714168066998,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x737d7d9860a66899f46786a8ae99461c2c38be4b,135970983479,2021-09-16 19:58:27,21000,0,null,0.482057870812474587,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb70490c86b965cb9ee3824c4edcb88365d5d17e1,135970983479,2021-09-16 19:58:27,21000,6,null,0.987024821510522510,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x9ffa37b07cf28b4fd4fa54bd482e6c8fa434874c,135970983479,2021-09-16 19:58:27,21000,2,null,0.087046469346940991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x1324abac7f8f184ce599c8562c567a1d3b40fe6d,135970983479,2021-09-16 19:58:27,21000,0,null,0.020859281346941001,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x112b214c6b62884e0a3efe33ecdc17b673fb73f1,135970983479,2021-09-16 19:58:27,21000,8,null,0.087564609346940991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x8659e0bc836bb04d56893d3412fa82be7949ea36,135970983479,2021-09-16 19:58:27,21000,0,null,0.109793959346940986,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xe6f87ec7fc27484091bb4633ca9e06c3eb85ec32,135970983479,2021-09-16 19:58:27,21000,2,null,0.087564609346940991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xca1299f558e85454e979acdbf0d7b12811ee3a97,135970983479,2021-09-16 19:58:27,21000,1,null,0.087564609346940991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x4a1c52ccd53e468d9ad2a5bcab6f5e0614b8059a,154093470171,2021-09-16 19:59:53,21000,0,null,0.124877317126408996,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0c77fb0c5e3df89ddc51a14e2a923007c0f4d8f7,154093470171,2021-09-16 19:59:53,21000,0,null,0.102654777126408997,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x858c85d1cc23c02e4fb69a6c61af564ecf7612e6,154093470171,2021-09-16 19:59:53,21000,0,null,0.387184037126409031,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x1c69760e577bfdcd36b99c9e9464d1700a08e63e,154093470171,2021-09-16 19:59:53,21000,3,null,0.087184037126408986,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3f666d92c443eaf86d1ec8fd09d17a4529ea3003,154093470171,2021-09-16 19:59:53,21000,0,null,0.294184037126409004,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x459bbec8654545274cb8967c9744321409b3d18f,154093470171,2021-09-16 19:59:53,21000,1,null,0.087184037126408986,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xb7d57519c4121d54c899f4aa5f01a26c0ed18031,154093470171,2021-09-16 19:59:46,21000,0,null,0.967184037126408991,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x0d6c2b4dfac5c8b7cc66b258228d5cc4edf21d52,154093470171,2021-09-16 19:59:46,21000,0,null,0.454590577126409046,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x3dac33c06c825204ecf2d4821587a7cc11d611e7,130512639106,2021-09-16 19:57:30,21000,1,null,0.109758732578773999,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x8f3a53d99890a4e22226513035b0fc477e8aaf27,130512639106,2021-09-16 19:57:30,21000,5,null,0.086645514578773994,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0x7ba4a2ae80335ecb4166783d2b2f8b157cbcfa09,130512639106,2021-09-16 19:57:30,21000,2,null,0.087679234578773996,null,null,null
0xf837d6f3175f9df73772fba356f31479e67c1735,0xd74d01261c0e0a84bbf6898bf82b845f8e3f8256,130512639106,2021-09-16 19:57:30,21000,8,null,0.087237394578773997,null,null,null
